names,length,width,height,noseLength,radius,tailLength,endRadius,dragForce,dragCoeff,refArea
uuv_0374,3768.759130570613,719.0109623160257,446.8379677763,2690.5002254686947,215.8161122875761,3123.7117505471692,32.95982284229933,21.148408,0.013465265,2.05495668e+00
uuv_0375,2331.602824450893,1442.8278841682395,1640.7964840417876,3698.781575473658,214.1342519366865,2564.9022139523986,58.49936215384987,35.146788,0.16350557,2.81250296e-01
uuv_0376,3929.046452435193,532.6016556586786,611.058769381314,2439.5640329228663,239.1190604338704,1535.067702287468,64.6377851828739,25.386179,0.014267695,2.32800234e+00
uuv_0377,2557.9256305993995,402.73426888467617,1960.3737810341474,1452.1905607266067,200.64462709085808,1219.2405419283864,99.40548812402007,30.433375,0.14411911,2.76292092e-01
uuv_0378,2290.7025382034735,407.69217627522994,1162.2608355676016,3813.015308826985,202.78816534596243,1802.0149016317414,50.27432322453675,58.060369,0.10063577,7.54861532e-01
uuv_0379,3726.4128579150615,1434.165025731854,1973.1030869367728,1651.2748174714916,448.3381753457163,3222.692770482847,98.65933493148935,41.180497,0.12287896,4.38484179e-01
uuv_0380,2412.8044680269154,784.418611439055,1783.347243335854,3675.638583400051,299.5424128852412,2189.1859712436953,79.6854823991075,54.078455,0.026630874,2.65692167e+00
uuv_0381,1647.4893616209774,559.3796875831227,1293.9172042719513,2714.789144735366,276.22422832432744,1217.194563695381,99.64561642516028,73.721481,0.072978213,1.32172383e+00
uuv_0382,2513.609961592738,1729.7205736875408,1016.2205155480937,1221.2283333625037,389.95745669239693,3528.3119458134565,94.36350844340664,39.563753,0.078646184,6.58202792e-01
uuv_0383,1721.5972238387635,1304.5180629588667,1394.5276634448835,1796.4009396055662,267.38760040120354,1052.6615676544623,32.41515048138285,34.846646,0.028021896,1.62705922e+00
uuv_0384,1816.163624620221,1907.3177051956457,734.3813904066224,2485.813603294599,228.21380707143257,3159.9739132503996,72.23073915518864,32.282854,0.024030495,1.75771757e+00
uuv_0385,2332.481004452501,968.6868093071347,1212.8478357779202,3510.0687103960036,256.7664072629298,2724.938924921207,76.78871424203936,73.81104,0.07122427,1.35591731e+00
uuv_0386,1508.7663314384279,1509.1715868849076,1159.593942450674,3389.9217973686054,512.768729642122,3959.4884870130754,88.17674311288806,54.063988,0.063262409,1.11815560e+00
uuv_0387,1315.846893189981,1255.1430811175428,1962.7816022684683,1127.1341232285788,402.19001924636586,1858.6309521553887,10.764003909323314,32.050363,0.027516136,1.52400150e+00
uuv_0388,2270.324445789882,1326.1868089965997,1293.73807211463,3037.5781638325334,478.8284221870364,3361.001218715853,36.510720029530674,38.989582,0.021945913,2.32452816e+00
uuv_0389,2116.5373869903365,1386.9419041327408,926.2364555987691,3296.0024050323227,451.2933230179479,2418.5541533214237,53.30954746171359,14.326218,0.01234296,1.51863055e+00
uuv_0390,3008.6117143157935,1729.8299960365166,1110.6485471799833,2951.3538496746205,308.3355777536945,3314.971422485274,35.57380371395236,53.012756,0.062514066,1.10953888e+00
uuv_0391,1812.2586220376638,437.1887270933538,1197.8004925142986,2109.1782287754872,211.1296495769534,1951.1770753454618,39.23732372697252,80.947026,0.057577014,1.83946551e+00
uuv_0392,3909.653081700264,1955.8229270424747,928.2541901851399,3425.311862119008,333.52963516503587,1357.9974149763866,88.31640533284076,35.459021,0.095587766,4.85360374e-01
uuv_0393,3480.98851514856,825.5245810213786,1906.4989854843677,2114.333154949949,311.0990809475713,2903.5058276485315,70.701782801583,101.04608,0.076869314,1.71991249e+00
uuv_0394,1196.593720383389,1177.0276146845724,1932.4078751580792,1306.9520110987808,248.61497273173268,1964.0961448498279,51.77638578872932,86.205281,0.075664289,1.49067444e+00
uuv_0395,3831.4870650099097,1270.8740209105595,1745.241485504297,3203.671175935723,290.3527201461275,3390.9882312714353,61.72911580029529,43.997841,0.025915165,2.22135145e+00
uuv_0396,1987.9744267283068,1161.1761825229219,1261.216858250556,1008.4097212833574,539.0412987022094,1950.5369394359332,80.63823551464482,97.124863,0.059230034,2.14549903e+00
uuv_0397,1890.9928631531402,1121.9086014416014,1802.7326344704652,3253.8224917954844,463.6504301336541,3022.7962422222527,87.43991631274827,15.068285,0.016230643,1.21469712e+00
uuv_0398,3564.261878674665,1518.072599424858,1808.7065766152148,1587.1594165444499,489.88382585018974,1885.5227228150811,26.872117504670555,17.962097,0.012788416,1.83772347e+00
uuv_0399,2971.1797260438348,1486.2947286450353,1489.3781034024223,2672.7250081673737,327.22287221759655,2677.9822490838674,34.12976450557552,30.949929,0.015946535,2.53941226e+00
uuv_0400,2316.7916912767623,1716.2541396295246,889.4828651722878,2088.445530913972,330.9275648218718,3113.436840504498,33.389049726036134,22.534196,0.01389676,2.12162392e+00
uuv_0401,2840.226733992092,903.3439264663997,450.13156348630935,2656.770396702527,201.1327037696895,2463.540928908573,22.707449509647716,46.674881,0.042633124,1.43243842e+00
uuv_0402,1294.2504359854304,1358.129190280189,1373.3486383545278,1236.6178050964504,389.9403375452458,2166.645405303165,61.39914992637117,35.657072,0.12545924,3.71862957e-01
uuv_0403,1584.9969565562824,751.8838016511627,1509.8645628963438,1331.317310506507,202.16836140875,3885.311185167122,88.8773321720335,24.046784,0.018139665,1.73447335e+00
uuv_0404,1459.7846525287569,426.71482417218056,1109.5289848636185,2825.298823248396,202.80739118844116,3686.19705461766,44.439456889841956,46.376937,0.055156913,1.10012492e+00
uuv_0405,1015.0083137095764,1612.3377233503963,1760.869998496067,1829.3554426639457,480.6883190548311,2704.1659445359214,89.50144031296593,39.883688,0.1191221,4.38069332e-01
uuv_0406,1614.7932902301113,591.8320018786908,623.5605306987325,1083.1145335936887,253.55174922559604,2528.229730808691,26.4809156183137,32.42524,0.016067097,2.64049688e+00
uuv_0407,2808.887743205376,1277.1608251465973,1113.160589407988,3914.481440212695,469.11876858056655,1121.5996401437872,22.46277550224103,11.048124,0.046068833,3.13777073e-01
uuv_0408,2158.8719238530457,1509.4058729693168,1540.7341762639066,3955.9411405734168,247.33860038696352,1210.967656499852,70.78125869435353,13.791249,0.014640395,1.23251067e+00
uuv_0409,1146.5290850728873,1517.4432402668956,1248.7762879790898,1859.6694480254928,287.88826836852684,1407.4184999466538,33.72310663381842,32.566281,0.018745976,2.27300293e+00
uuv_0410,3283.6981905519374,1655.2773565979674,1840.6442498577246,1910.578428509354,272.26781564689134,1877.5729160462056,37.52631926901236,28.613282,0.02052846,1.82369075e+00
uuv_0411,1349.406935163629,631.1764954355062,1237.025973761387,3289.4914180518235,250.69124536374906,1974.2527009717332,46.14743446419983,45.935522,0.020147505,2.98309633e+00
uuv_0412,1239.4138785940909,1652.324211924965,792.0343179516717,2028.057999459717,243.5857723404864,1797.4799284387384,60.113204628602745,41.602931,0.074897098,7.26773074e-01
uuv_0413,2240.1463393951017,1704.8250220938687,1739.8589010991757,2914.624915177983,396.582417810493,1848.32422800846,24.47971308603539,51.854727,0.05394461,1.25770904e+00
uuv_0414,2763.8755981482773,477.7645658728272,1334.652340034867,3891.4623584252854,210.73881224835606,2005.5363321912128,63.309940113119886,30.694244,0.014186087,2.83096316e+00
uuv_0415,1272.0942393815005,1717.5329347277157,1725.5149974855333,3992.2061818999273,242.4027239880277,3203.469620578949,21.04982835709406,53.204933,0.11612263,5.99480300e-01
uuv_0416,2541.4123458926283,1377.528227490096,1894.3916208734297,2173.8981728636854,639.0816435121496,2446.6157900008234,44.77584214119436,30.816547,0.01384103,2.91310040e+00
uuv_0417,3707.090347198513,1037.7289259748118,1554.748959684899,2732.141889092399,407.5160862070933,1177.4189930715938,63.090232041115165,19.771619,0.01145432,2.25846217e+00
uuv_0418,3690.082755520893,1770.8654120110116,669.265000377753,3074.0804063681903,320.4911751284016,3111.5934123389648,14.540398184016865,65.604272,0.058367358,1.47062509e+00
uuv_0419,3729.48905249414,678.2224144457768,421.2707095262189,2539.5673639746046,208.9052636514014,2881.875959321589,74.25971934380163,80.513894,0.096044741,1.09682447e+00
uuv_0420,1312.4609132424002,481.8282511829409,1925.0240115406928,2534.187783588418,235.58306508420517,2587.459887409699,95.56083410949427,33.999137,0.17922571,2.48203261e-01
uuv_0421,2139.9626179329407,941.235426866276,1361.2901077190077,2927.7924143599107,316.8891412020996,1454.2386450769725,52.392585452480894,58.02218,0.086288115,8.79797969e-01
uuv_0422,1753.1127471178709,868.0744347799437,943.9223033394275,2584.812391999588,358.9809296357621,2739.7334278387725,87.74572934622604,14.082989,0.015420087,1.19494501e+00
uuv_0423,3552.6239433996843,548.0448587938877,1826.0418253711855,3457.719748999732,249.58871434242945,1556.3477894490575,89.01116568138843,10.804051,0.019948572,7.08622097e-01
uuv_0424,1919.5632274390277,1739.2210249530344,1532.309947225286,1118.203539029128,614.7671344765056,2667.69063341553,85.29298204995814,78.620346,0.10860707,9.47145617e-01
uuv_0425,2753.52908857097,1933.718774878566,892.3935279692564,1756.154335870002,285.96450020499674,2337.162826034146,51.58493024595975,26.508683,0.014821603,2.34009170e+00
uuv_0426,2271.876840368348,876.0875849938031,1833.9112801740978,3335.597495853063,280.9769582831704,1051.7718273682121,73.38116122958266,52.409489,0.041425003,1.65534021e+00
uuv_0427,1406.2998846782884,449.7903978290239,1217.166262782398,1364.0365837962668,212.79772659650493,3609.9622830387507,61.17034057569122,82.003553,0.069723986,1.53882898e+00
uuv_0428,3784.925400211264,1040.8733804669478,970.6380489359155,2903.703255124654,385.8842050392718,3963.7155006344187,71.10415612232963,36.679651,0.094367812,5.08558836e-01
uuv_0429,3911.2182856137156,1701.2054154950142,1405.9369151915014,1157.7150963462257,527.7156847624135,1818.4911808549182,77.22064394988982,49.685986,0.073680087,8.82315021e-01
uuv_0430,3549.1728111570874,1243.6256423339155,1965.6327530656345,2376.8399651837444,440.4252497762968,3015.1413488322314,39.91526027206747,31.164822,0.018944514,2.15239057e+00
uuv_0431,2555.2440298026645,1781.4155819562316,1288.3853611200266,1183.010962709321,293.22327739835214,1923.964955105795,35.75972321328287,61.874187,0.035542414,2.27773123e+00
uuv_0432,1127.1983833627771,695.2395553296767,1947.9842799098908,1111.3722815778428,235.431947066433,3754.9081749696015,19.923258245086316,39.415014,0.023216795,2.22125956e+00
uuv_0433,3780.5203791324752,473.2185991442872,1327.4828810933943,1254.485555068966,224.8672981867203,1630.4165983166204,82.1106308890549,35.470888,0.035519317,1.30661414e+00
uuv_0434,2424.764385837174,1659.8429421727851,1049.8454749545408,3641.831935061621,412.6976346143627,2564.577496707956,21.980078570071836,50.903233,0.11389897,5.84743569e-01
uuv_0435,2860.7952599859755,1751.6562101563352,700.9024550634684,1105.1102146280712,349.2931424882213,2885.147694478168,51.818433836507715,66.80325,0.054759928,1.59615335e+00
uuv_0436,2052.396179666407,1643.7791024836188,800.370763811631,3552.83141946197,200.8689055504433,3311.1044754743225,68.11028206686464,37.871503,0.044128881,1.12287011e+00
uuv_0437,3662.902385818549,997.744646388071,1631.2869024281074,2483.78009549754,295.8641056835477,2381.6563772494505,90.0989103570411,74.889491,0.076497848,1.28088917e+00
uuv_0438,1528.8100470081192,878.9410287917125,800.9861243224816,1910.368587561707,298.6237880202764,2377.226705404256,15.087394785970128,80.110665,0.067520913,1.55235814e+00
uuv_0439,3058.6673724282587,1079.1790679580145,671.0168662359433,3183.343781956628,308.490560300299,2364.250346531945,37.29907231021768,7.5986071,0.015847242,6.27364871e-01
uuv_0440,1238.9087062375438,678.2489088155228,1171.680310083365,2011.5456662447496,289.22140308881404,1797.7911251105593,67.15584289369725,47.268977,0.0962843,6.42333566e-01
uuv_0441,2870.614030025249,1812.973672191431,1192.769816065786,3979.7659432751534,547.7929663458806,3343.2517960773334,94.01565799798541,34.470764,0.062399941,7.22780813e-01
uuv_0442,2979.8754193892546,1054.580801097094,1270.6461511709033,1009.9980623585842,253.46292072816857,3986.9375319471874,68.68761561282723,71.557081,0.049160922,1.90446276e+00
uuv_0443,2852.264962389784,1332.7529838598043,1601.0526262974927,1456.0635140274167,363.2999453683491,1980.7401669480441,70.90267449498705,42.681767,0.043465934,1.28479330e+00
uuv_0444,3138.3354926292727,861.9051659962963,957.6554586380887,1590.6971903340943,413.9131747989436,2862.6282431240943,32.88840144611349,27.508921,0.017814944,2.02036100e+00
uuv_0445,2755.2873335299223,1465.2006108609055,713.3117776570107,3590.8550601219195,251.84316481889198,2216.5329838096486,81.78437147612247,20.093757,0.038769319,6.78129854e-01
uuv_0446,3340.133174540961,1110.3109854096647,1935.2026490235194,3840.279579991945,511.1771109446336,3761.8856938701915,87.4839018023852,64.950739,0.085790058,9.90574237e-01
uuv_0447,3363.010122087496,1356.8011124143413,869.1259590832822,3076.6090694059885,427.99288410984826,3277.9569897894216,77.51107551466052,96.059044,0.06532255,1.92404408e+00
uuv_0448,3831.9333728610145,1932.1284024098404,744.5030596737511,3257.692929959201,269.68673364805295,3289.663380610256,52.55675197740762,66.571561,0.085248239,1.02174663e+00
uuv_0449,1634.1547163514333,849.7831512852745,1718.5683511750053,2070.9552564707255,397.1165628497371,1630.402355045242,82.66632691337303,97.574445,0.09277963,1.37601555e+00
uuv_0450,1905.883432586737,1047.0858537176625,860.4605461749327,1521.923569700767,346.70180697664057,3660.060793720986,71.8367527577661,52.13575,0.051489648,1.32481610e+00
uuv_0451,3769.5145599444822,1613.4998167934252,432.76370410480285,3208.863637963064,213.76586709154645,3379.866823585323,92.0254470581562,23.704208,0.0388832,7.97633439e-01
uuv_0452,1237.633137439696,434.46123774810485,1197.4646436881205,2331.632811291339,201.84817759228133,2328.2452163141925,90.29751858699152,75.110443,0.14912361,6.59012735e-01
uuv_0453,3199.62935867087,1557.490255715623,1175.1015652124622,2652.911336903824,454.47041724230473,1223.4513829426714,83.72368128720049,36.350124,0.09801739,4.85224422e-01
uuv_0454,2914.4297915541606,1575.5532023818948,1268.1014222517147,3236.535261963326,261.61903141420464,3839.256605809706,22.425707574398118,19.773678,0.015654611,1.65266594e+00
uuv_0455,3620.6967111307777,1454.9115873083674,1094.6731748444145,2450.5633275811842,450.02916968485636,2789.5595081073216,20.95076970188506,45.846356,0.030935033,1.93907285e+00
uuv_0456,3825.5180255182704,605.3442366229369,665.3097120753205,3296.399000491439,216.18528378968833,1970.3192029676777,73.2029160464088,50.071064,0.046183941,1.41852083e+00
uuv_0457,2288.8613479881433,918.2000461282471,1078.9093641181976,2377.417018940011,444.4821089578303,3853.6284752258452,39.88821085883181,38.111109,0.13753038,3.62570815e-01
uuv_0458,2767.0013088556984,1376.4604776034435,1400.1763663846496,2819.5843315595384,444.8398878744804,3190.8571299353457,32.97745791833412,24.224158,0.0386142,8.20807905e-01
uuv_0459,2764.687926309841,469.1103303334497,1542.3651064745272,3844.756496424392,203.294161341258,1215.1333765046031,88.33819792871705,18.251613,0.013590349,1.75715687e+00
uuv_0460,1392.5085481030742,478.7177419134938,1491.6153932418897,1314.1596202227115,201.58013218728243,2671.743663646849,65.85406854596457,60.313592,0.11469916,6.88010165e-01
uuv_0461,3185.7168448034126,499.2258111561114,743.6760929394858,2002.2903981855686,234.97203225491333,3478.358301126522,50.018063071319006,39.504158,0.076107465,6.79133952e-01
uuv_0462,3184.6259627663712,1358.3936248465388,451.07596744837224,2824.049972025642,208.69540111508348,3909.0778521266093,74.45573430490721,35.316989,0.14270494,3.23805756e-01
uuv_0463,3719.780929574057,652.6717422410854,1126.9595534883706,1916.7088545009487,204.18119765828115,3479.124069299089,74.61772949136655,61.434088,0.13971708,5.75307202e-01
uuv_0464,1397.2856715376097,1260.5468280131176,1842.71207944259,2844.9792749673093,604.4661785469543,2557.452057834651,98.57343577632147,59.50509,0.11126913,6.99711989e-01
uuv_0465,1608.8519532334603,1973.3333382989688,987.6553701500604,3100.455721105544,438.63638415052196,3641.5424884114686,70.16650002764139,18.854617,0.012281288,2.00869359e+00
uuv_0466,1227.4545133348092,1625.844437146159,726.5294816011312,3766.5693542700833,204.32947363923606,3231.7586992295505,99.14534473633651,76.150913,0.055864388,1.78352810e+00
uuv_0467,3833.166564055131,1317.2768796975101,1403.2985236727295,1968.1640185542071,283.7660928500088,3192.608048307148,27.23954872736463,67.137993,0.07669789,1.14531469e+00
uuv_0468,2607.3348275441576,451.72685061602033,1463.832124580681,1624.9004945246484,207.84745976832772,1711.7688310839028,11.045972001166346,44.94241,0.033048062,1.77930441e+00
uuv_0469,2676.693875325814,1785.3106977565214,1514.6741635532737,1528.1526568078311,283.1686464148813,2512.5371755895335,18.59723382867517,44.974762,0.094283084,6.24129896e-01
uuv_0470,3561.5857922372707,1918.667048897783,1297.5083648803488,1177.3612817391236,555.8267787062193,1856.3369290764936,71.62983534552744,40.763879,0.020239487,2.63521410e+00
uuv_0471,3555.3487913660965,1966.9094187097946,1836.7286245181476,2751.233500297635,203.14846498799778,3860.148303205889,80.38333742621134,27.964027,0.016452013,2.22392716e+00
uuv_0472,3436.041688586763,1068.2429817296097,645.0440423513619,3830.166809798843,317.1665350991406,1981.7300483709832,67.31328641741695,55.019484,0.020124493,3.57710314e+00
uuv_0473,3058.5294211080754,738.9931644430391,568.4575106021366,1128.9258842572474,243.79372939286142,1102.2007223525145,97.63465185840272,49.023879,0.10644662,6.02581373e-01
uuv_0474,3905.3076708810336,1487.3168092031267,1148.7247808632274,2351.636866798289,484.64800606344187,3318.079891518955,24.20565244312492,9.1058116,0.032288539,3.68986224e-01
uuv_0475,2839.3221618727866,502.20096753092844,1362.3218695351138,1376.861214300098,222.81719386212444,2626.2074858685437,82.64326493242348,44.135505,0.038329293,1.50659728e+00
uuv_0476,3776.946008678817,987.0494886566412,412.3515493336566,1159.00855930656,206.10925151166552,3303.8341766071426,80.1392453110392,42.299476,0.086275005,6.41489985e-01
uuv_0477,3219.4061803898985,1020.8374461649605,726.6307670289997,1115.907082203692,336.7403215034723,2831.4560830534733,53.70871786639428,43.551803,0.15379663,3.70509380e-01
uuv_0478,1017.207508142785,531.2566685230536,1112.090758678326,1894.1608688616184,207.34624354595712,1318.8611930985085,53.481546646214596,35.732028,0.072564199,6.44280740e-01
uuv_0479,2092.1481692966845,1765.2941785077169,732.8294172907458,1848.7637046885616,357.67751737686444,3993.8037238886327,47.99817292400852,27.923597,0.065965861,5.53849822e-01
uuv_0480,1996.2887787850057,675.6618267058816,457.55356562441455,3529.9198957581107,214.90944577389877,1067.3237111503697,40.97697545922509,64.692413,0.071510316,1.18365339e+00
uuv_0481,1899.6530702289401,829.2019051834274,1814.5801382025122,2855.803847189033,346.88941616272535,2848.9004517135018,52.50455354516686,23.446671,0.11385136,2.69452887e-01
uuv_0482,2388.9437601985574,1631.219394025339,1503.2285712634846,1590.8500054164572,425.75687984313913,2065.2647709651173,62.668562158503505,67.978126,0.063476094,1.40119597e+00
uuv_0483,3354.882963464707,1301.0207641041443,1070.5753710588776,1005.7127128304857,486.17328738059814,2635.5857155231556,38.028126261642804,27.808975,0.015845637,2.29622888e+00
uuv_0484,3520.5019556966226,1255.9810054279076,783.0048342410109,3057.420756674364,313.26878972177553,2439.5318684603035,43.668998031963056,16.366314,0.017999954,1.18965040e+00
uuv_0485,1661.111848544424,1693.0093361308764,1778.125985001473,2735.4649720671414,755.1585686440757,2777.937561703148,20.432282837840464,60.38643,0.087875818,8.99103859e-01
uuv_0486,1628.5512209507297,1039.167423888593,580.2399271638528,1491.5191306881975,205.5009950713122,1966.2778368660095,38.80297611678996,20.311403,0.010545241,2.52013202e+00
uuv_0487,1470.0538117908834,1723.226965322207,1966.8354042658727,1932.1241009411547,429.5075228568064,3701.538771651563,78.69623590193041,31.382533,0.072461116,5.66660410e-01
uuv_0488,3631.6443314919607,1170.4567898115915,1387.7946897193713,1158.0562489671286,534.91083007527,1486.3332255092043,57.979334317650434,36.423999,0.014751407,3.23068092e+00
uuv_0489,1437.2867890771295,1931.2749176732755,1418.4578796085734,1387.1217128026644,560.2637336875594,1304.0058752985349,70.42492358292377,17.157551,0.016286368,1.37838632e+00
uuv_0490,1482.6099059418443,1003.7817951502301,1882.3413167868152,3302.100287096561,328.4386960197589,2655.171336479433,87.31071818531784,35.686455,0.01890675,2.46959882e+00
uuv_0491,2084.6777914785653,1531.5755008997237,541.1287300947812,3196.291986349315,263.8217522660427,3867.6047783187864,41.72433797916068,69.049801,0.050282958,1.79672455e+00
uuv_0492,2144.196103432886,1042.1520494012402,1803.1196410827813,3662.788022246576,426.28786166667226,3864.1738056421555,19.831913473645344,60.19515,0.10242415,7.68951647e-01
uuv_0493,2137.1534498721985,445.9783278960682,1774.4466287880286,3836.797493386656,216.9930966609959,1554.5495070503089,68.13536591645845,74.053784,0.056237581,1.72290178e+00
uuv_0494,3283.5032846804047,853.910726003749,1616.305596289483,3149.5257770241915,285.1261245405791,2853.116378088419,29.887374772632615,61.094299,0.10645272,7.50902945e-01
uuv_0495,1913.5710432103065,1833.8247572174328,1369.5797352050906,2538.7640293963223,321.8104597915366,2147.9638119358624,48.08748958655631,78.004733,0.077892842,1.31027754e+00
uuv_0496,3766.1509359538973,988.0188986109605,1768.1170291979465,2214.8645774931274,434.51677573708696,3063.4134814975914,11.440813602410305,26.992515,0.014578174,2.42259109e+00
uuv_0497,2941.318431173161,1671.416404831556,1352.9643943441038,1320.3647276355148,610.5319362546809,1336.6198431764922,78.78010381094307,81.015474,0.066892461,1.58464030e+00
uuv_0498,2330.2482223341085,1082.6957986830994,1951.684359450843,3444.7163479723445,315.9191456380977,2140.209132280731,75.04049208003549,23.06883,0.015550944,1.94092482e+00
uuv_0499,3700.3724617237162,1828.780382377702,447.0073740499654,1278.155577236028,206.98856263704383,2743.9296197626936,71.69535923445301,80.353733,0.051858831,2.02732429e+00
